41.02,26491.7
41.04,26054.2
41.06,25441.7
41.08,25883.3
41.1,26162.5
41.12,25833.3
41.14,25716.7
41.16,25116.7
41.18,25087.5
41.2,25037.5
41.22,24979.2
41.24,25475
41.26,25204.2
41.28,25370.8
41.3,24854.2
41.32,25050
41.34,24425
41.36,25250
41.38,24825
41.4,24708.3
41.42,25200
41.44,25433.3
41.46,25037.5
41.48,25020.8
41.5,25150
41.52,25304.2
41.54,25295.8
41.56,25391.7
41.58,24766.7
41.6,25645.8
41.62,25800
41.64,25608.3
41.66,27262.5
41.68,26462.5
41.7,26879.2
41.72,26170.8
41.74,26441.7
41.76,26370.8
41.78,26404.2
41.8,26354.2
41.82,26195.8
41.84,26645.8
41.86,25762.5
41.88,25608.3
41.9,25912.5
41.92,25408.3
41.94,25708.3
41.96,25612.5
41.98,25016.7
42,25512.5
42.02,25187.5
42.04,25054.2
42.06,24537.5
42.08,25270.8
42.1,24991.7
42.12,24970.8
42.14,25625
42.16,25512.5
42.18,25545.8
42.2,25991.7
42.22,25995.8
42.24,26491.7
42.26,26175
42.28,26762.5
42.3,26716.7
42.32,27308.3
42.34,27212.5
42.36,26979.2
42.38,27258.3
42.4,26037.5
42.42,26504.2
42.44,25779.2
42.46,25433.3
42.48,26195.8
